,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10,Sensor 11,Sensor 12
2285,2023-02-12 14:23:19.802257,"(10.050000190734863, 21.30000114440918, 17.90799903869629)","(2.5500001907348633, 49.20000076293945, 38.47800064086914)","(31.650001525878906, 23.400001525878906, 22.506000518798828)","(10.350000381469727, 24.900001525878906, 17.90799903869629)","(9.75, 49.95000076293945, 18.634000778198242)","(40.20000076293945, 40.95000076293945, 52.75600051879883)","(43.650001525878906, 63.750003814697266, 52.029998779296875)","(57.30000305175781, 93.60000610351562, 68.48600006103516)","(30.450000762939453, 64.05000305175781, 22.74799919128418)","(18.0, 59.85000228881836, 11.857999801635742)","(50.250003814697266, 36.45000076293945, 45.012001037597656)","(24.750001907348633, 31.950000762939453, 22.74799919128418)"
2286,2023-02-12 14:23:19.845413,"(8.850000381469727, 21.30000114440918, 19.118000030517578)","(0.30000001192092896, 48.45000076293945, 39.44599914550781)","(30.450000762939453, 20.850000381469727, 23.715999603271484)","(11.25, 27.000001907348633, 22.02199935913086)","(6.750000476837158, 46.95000076293945, 18.392000198364258)","(37.05000305175781, 42.0, 52.029998779296875)","(40.80000305175781, 64.6500015258789, 50.81999969482422)","(56.10000228881836, 95.10000610351562, 71.14800262451172)","(26.700000762939453, 63.30000305175781, 25.652000427246094)","(16.200000762939453, 61.95000076293945, 12.583999633789062)","(47.85000228881836, 37.80000305175781, 50.093997955322266)","(21.150001525878906, 32.400001525878906, 23.715999603271484)"
2287,2023-02-12 14:23:19.846712,"(8.40000057220459, 20.700000762939453, 20.56999969482422)","(-0.15000000596046448, 51.150001525878906, 44.2859992980957)","(27.000001907348633, 20.400001525878906, 22.506000518798828)","(7.950000286102295, 25.350000381469727, 22.506000518798828)","(4.200000286102295, 49.20000076293945, 22.74799919128418)","(35.55000305175781, 41.25, 53.965999603271484)","(40.35000228881836, 65.10000610351562, 51.54600143432617)","(54.000003814697266, 97.20000457763672, 72.84200286865234)","(24.30000114440918, 66.0, 28.31399917602539)","(14.700000762939453, 62.85000228881836, 13.309999465942383)","(45.900001525878906, 39.900001525878906, 50.81999969482422)","(17.850000381469727, 33.150001525878906, 25.40999984741211)"
2288,2023-02-12 14:23:19.890454,"(6.0, 22.200000762939453, 22.02199935913086)","(-6.150000095367432, 48.900001525878906, 43.07600021362305)","(25.500001907348633, 20.55000114440918, 24.926000595092773)","(3.3000001907348633, 25.500001907348633, 23.4739990234375)","(1.5, 47.25, 21.538000106811523)","(32.55000305175781, 40.20000076293945, 55.65999984741211)","(36.150001525878906, 66.30000305175781, 53.481998443603516)","(51.000003814697266, 96.1500015258789, 72.35800170898438)","(21.75, 65.55000305175781, 25.167999267578125)","(10.350000381469727, 61.35000228881836, 14.277999877929688)","(42.0, 39.30000305175781, 48.641998291015625)","(15.450000762939453, 35.70000076293945, 25.40999984741211)"
2289,2023-02-12 14:23:19.891880,"(4.800000190734863, 21.30000114440918, 20.327999114990234)","(-8.40000057220459, 49.20000076293945, 44.52799987792969)","(19.80000114440918, 20.55000114440918, 28.07200050354004)","(0.30000001192092896, 24.450000762939453, 21.780000686645508)","(-1.5, 48.150001525878906, 20.327999114990234)","(30.450000762939453, 40.95000076293945, 54.69200134277344)","(33.900001525878906, 65.4000015258789, 54.69200134277344)","(49.20000076293945, 96.45000457763672, 74.77799987792969)","(19.05000114440918, 65.70000457763672, 28.31399917602539)","(7.500000476837158, 63.750003814697266, 13.552000045776367)","(39.45000076293945, 40.5, 50.093997955322266)","(13.200000762939453, 34.80000305175781, 27.34600067138672)"
2290,2023-02-12 14:23:19.935618,"(3.450000047683716, 20.55000114440918, 20.327999114990234)","(-11.40000057220459, 50.10000228881836, 44.77000045776367)","(19.05000114440918, 21.30000114440918, 28.07200050354004)","(-0.15000000596046448, 22.05000114440918, 24.68400001525879)","(-1.9500000476837158, 45.900001525878906, 23.23200035095215)","(28.650001525878906, 40.20000076293945, 56.14400100708008)","(33.30000305175781, 66.9000015258789, 54.933998107910156)","(47.400001525878906, 97.05000305175781, 73.56800079345703)","(14.40000057220459, 63.900001525878906, 29.52400016784668)","(4.800000190734863, 63.150001525878906, 14.76200008392334)","(38.400001525878906, 38.25, 52.75600051879883)","(9.600000381469727, 34.5, 28.555999755859375)"
2291,2023-02-12 14:23:19.980410,"(2.4000000953674316, 20.55000114440918, 22.263999938964844)","(-9.75, 47.400001525878906, 47.91600036621094)","(18.75, 19.650001525878906, 31.218000411987305)","(-2.8500001430511475, 23.400001525878906, 25.167999267578125)","(-5.400000095367432, 46.35000228881836, 22.989999771118164)","(28.950000762939453, 40.5, 54.69200134277344)","(30.900001525878906, 65.70000457763672, 54.20800018310547)","(45.0, 97.20000457763672, 75.50399780273438)","(13.500000953674316, 64.95000457763672, 31.218000411987305)","(2.1000001430511475, 62.400001525878906, 15.48799991607666)","(37.05000305175781, 37.80000305175781, 51.54600143432617)","(9.0, 34.35000228881836, 28.07200050354004)"
2292,2023-02-12 14:23:19.981748,"(1.350000023841858, 20.100000381469727, 22.506000518798828)","(-14.40000057220459, 48.150001525878906, 48.88399887084961)","(16.05000114440918, 19.200000762939453, 27.34600067138672)","(-2.5500001907348633, 23.100000381469727, 24.926000595092773)","(-6.0, 45.60000228881836, 25.893999099731445)","(26.55000114440918, 38.10000228881836, 57.354000091552734)","(30.150001525878906, 65.25, 56.14400100708008)","(45.45000076293945, 98.85000610351562, 73.56800079345703)","(14.550000190734863, 65.55000305175781, 30.97599983215332)","(2.8500001430511475, 62.85000228881836, 15.003999710083008)","(35.400001525878906, 37.35000228881836, 52.99800109863281)","(7.050000190734863, 34.35000228881836, 29.03999900817871)"
2293,2023-02-12 14:23:20.025348,"(2.25, 19.950000762939453, 22.506000518798828)","(-14.700000762939453, 47.10000228881836, 49.36800003051758)","(16.350000381469727, 19.80000114440918, 26.378000259399414)","(-2.25, 24.150001525878906, 24.441999435424805)","(-5.550000190734863, 44.55000305175781, 24.68400001525879)","(26.400001525878906, 39.60000228881836, 58.321998596191406)","(30.750001907348633, 65.10000610351562, 55.17599868774414)","(44.10000228881836, 96.45000457763672, 76.95600128173828)","(12.600000381469727, 65.25, 30.97599983215332)","(0.15000000596046448, 63.900001525878906, 15.003999710083008)","(35.25, 38.400001525878906, 52.75600051879883)","(6.450000286102295, 35.25, 30.492000579833984)"
2294,2023-02-12 14:23:20.026802,"(2.700000047683716, 20.700000762939453, 21.29599952697754)","(-15.450000762939453, 43.5, 44.77000045776367)","(17.400001525878906, 21.0, 30.007999420166016)","(-4.050000190734863, 22.200000762939453, 26.378000259399414)","(-5.550000190734863, 44.400001525878906, 24.68400001525879)","(25.500001907348633, 37.650001525878906, 56.62799835205078)","(29.700000762939453, 64.95000457763672, 56.14400100708008)","(42.900001525878906, 97.05000305175781, 75.74600219726562)","(10.800000190734863, 63.150001525878906, 30.492000579833984)","(0.15000000596046448, 62.400001525878906, 15.48799991607666)","(33.30000305175781, 38.70000076293945, 51.54600143432617)","(4.800000190734863, 34.5, 28.07200050354004)"
2295,2023-02-12 14:23:20.071037,"(0.75, 18.900001525878906, 22.74799919128418)","(-16.950000762939453, 45.0, 45.737998962402344)","(12.600000381469727, 16.350000381469727, 29.281999588012695)","(-2.8500001430511475, 21.600000381469727, 26.86199951171875)","(-6.750000476837158, 44.85000228881836, 24.200000762939453)","(25.500001907348633, 37.20000076293945, 56.38600158691406)","(29.250001907348633, 65.85000610351562, 57.11199951171875)","(41.400001525878906, 95.55000305175781, 77.92399597167969)","(11.25, 66.45000457763672, 32.9119987487793)","(-1.0500000715255737, 62.10000228881836, 15.48799991607666)","(36.150001525878906, 38.55000305175781, 51.78799819946289)","(4.950000286102295, 33.75, 31.218000411987305)"
2296,2023-02-12 14:23:20.072356,"(1.350000023841858, 19.950000762939453, 22.506000518798828)","(-14.40000057220459, 45.45000076293945, 47.43199920654297)","(14.550000190734863, 18.0, 27.58799934387207)","(-3.750000238418579, 23.400001525878906, 22.506000518798828)","(-7.050000190734863, 45.0, 22.989999771118164)","(25.500001907348633, 36.30000305175781, 57.354000091552734)","(28.650001525878906, 65.10000610351562, 56.14400100708008)","(41.55000305175781, 95.85000610351562, 77.68199920654297)","(8.850000381469727, 64.05000305175781, 31.459999084472656)","(-0.45000001788139343, 61.95000076293945, 15.972000122070312)","(34.95000076293945, 39.30000305175781, 53.23999786376953)","(4.5, 33.900001525878906, 29.03999900817871)"
2297,2023-02-12 14:23:20.115578,"(2.25, 19.80000114440918, 23.715999603271484)","(-13.65000057220459, 42.60000228881836, 46.70600128173828)","(14.550000190734863, 17.400001525878906, 27.58799934387207)","(-2.1000001430511475, 18.900001525878906, 24.926000595092773)","(-7.200000286102295, 42.900001525878906, 23.4739990234375)","(26.250001907348633, 36.900001525878906, 55.902000427246094)","(27.750001907348633, 64.95000457763672, 56.869998931884766)","(42.45000076293945, 96.1500015258789, 74.77799987792969)","(9.300000190734863, 65.4000015258789, 32.18600082397461)","(-0.9000000357627869, 60.750003814697266, 15.729999542236328)","(33.150001525878906, 36.75, 52.513999938964844)","(3.750000238418579, 32.70000076293945, 28.79800033569336)"
2298,2023-02-12 14:23:20.160331,"(0.75, 19.05000114440918, 23.4739990234375)","(-14.250000953674316, 41.85000228881836, 45.97999954223633)","(14.250000953674316, 14.250000953674316, 26.619998931884766)","(-5.25, 19.350000381469727, 22.74799919128418)","(-6.0, 43.20000076293945, 25.40999984741211)","(26.250001907348633, 35.70000076293945, 55.902000427246094)","(27.900001525878906, 64.80000305175781, 56.14400100708008)","(42.150001525878906, 94.95000457763672, 76.2300033569336)","(10.5, 64.95000457763672, 28.79800033569336)","(-0.9000000357627869, 61.20000076293945, 14.519999504089355)","(34.05000305175781, 37.20000076293945, 53.23999786376953)","(4.050000190734863, 31.950000762939453, 28.07200050354004)"
2299,2023-02-12 14:23:20.205006,"(2.25, 19.5, 21.29599952697754)","(-17.100000381469727, 43.650001525878906, 46.22200012207031)","(16.350000381469727, 14.40000057220459, 27.829999923706055)","(-4.950000286102295, 19.350000381469727, 25.652000427246094)","(-7.500000476837158, 43.95000076293945, 24.68400001525879)","(25.80000114440918, 35.70000076293945, 57.354000091552734)","(28.05000114440918, 63.60000228881836, 53.7239990234375)","(42.0, 93.45000457763672, 75.50399780273438)","(10.350000381469727, 64.6500015258789, 32.66999816894531)","(-1.5, 60.30000305175781, 15.48799991607666)","(32.55000305175781, 36.30000305175781, 50.577999114990234)","(4.350000381469727, 32.85000228881836, 25.652000427246094)"
2300,2023-02-12 14:23:20.207086,"(1.0500000715255737, 18.450000762939453, 19.601999282836914)","(-16.350000381469727, 43.05000305175781, 41.13999938964844)","(14.550000190734863, 13.950000762939453, 27.58799934387207)","(-5.700000286102295, 18.150001525878906, 23.4739990234375)","(-8.100000381469727, 42.45000076293945, 23.95800018310547)","(25.950000762939453, 35.10000228881836, 54.45000076293945)","(26.100000381469727, 63.750003814697266, 55.417999267578125)","(40.650001525878906, 95.70000457763672, 75.50399780273438)","(8.25, 62.85000228881836, 33.395999908447266)","(-1.2000000476837158, 61.650001525878906, 15.246000289916992)","(32.10000228881836, 37.95000076293945, 55.417999267578125)","(4.350000381469727, 33.30000305175781, 30.25)"
2301,2023-02-12 14:23:20.208660,"(0.30000001192092896, 19.200000762939453, 20.086000442504883)","(-14.100000381469727, 40.95000076293945, 46.22200012207031)","(14.40000057220459, 12.0, 26.378000259399414)","(-4.650000095367432, 17.55000114440918, 22.506000518798828)","(-7.200000286102295, 41.25, 24.926000595092773)","(24.450000762939453, 34.650001525878906, 54.20800018310547)","(26.700000762939453, 64.20000457763672, 55.417999267578125)","(40.80000305175781, 94.6500015258789, 73.80999755859375)","(8.100000381469727, 63.150001525878906, 30.007999420166016)","(-3.0, 59.70000076293945, 15.246000289916992)","(31.650001525878906, 36.0, 52.27199935913086)","(4.050000190734863, 32.70000076293945, 27.104000091552734)"
2302,2023-02-12 14:23:20.250304,"(1.6500000953674316, 20.25, 22.02199935913086)","(-16.05000114440918, 43.20000076293945, 45.737998962402344)","(14.850000381469727, 12.90000057220459, 27.829999923706055)","(-5.850000381469727, 18.30000114440918, 22.02199935913086)","(-9.90000057220459, 41.70000076293945, 23.23200035095215)","(25.500001907348633, 34.35000228881836, 55.65999984741211)","(26.55000114440918, 64.20000457763672, 55.17599868774414)","(40.95000076293945, 94.6500015258789, 75.74600219726562)","(9.300000190734863, 63.000003814697266, 30.97599983215332)","(-2.4000000953674316, 60.60000228881836, 14.519999504089355)","(32.70000076293945, 36.0, 52.029998779296875)","(3.450000047683716, 31.350000381469727, 27.34600067138672)"
2303,2023-02-12 14:23:20.251708,"(1.350000023841858, 18.600000381469727, 20.56999969482422)","(-17.400001525878906, 41.55000305175781, 44.77000045776367)","(13.350000381469727, 13.950000762939453, 28.555999755859375)","(-5.550000190734863, 18.450000762939453, 19.601999282836914)","(-6.0, 41.400001525878906, 23.715999603271484)","(25.500001907348633, 35.10000228881836, 55.65999984741211)","(26.250001907348633, 64.20000457763672, 55.65999984741211)","(40.5, 95.25, 73.80999755859375)","(9.15000057220459, 62.70000076293945, 29.03999900817871)","(-2.4000000953674316, 58.80000305175781, 15.729999542236328)","(32.25, 36.45000076293945, 50.577999114990234)","(3.450000047683716, 32.55000305175781, 28.31399917602539)"
2304,2023-02-12 14:23:20.295375,"(0.75, 19.950000762939453, 22.74799919128418)","(-13.950000762939453, 40.80000305175781, 46.947998046875)","(15.750000953674316, 13.65000057220459, 30.007999420166016)","(-4.5, 17.700000762939453, 22.989999771118164)","(-5.850000381469727, 39.45000076293945, 21.538000106811523)","(24.450000762939453, 36.0, 56.14400100708008)","(27.450000762939453, 63.900001525878906, 55.17599868774414)","(41.55000305175781, 93.9000015258789, 71.38999938964844)","(9.0, 63.30000305175781, 30.97599983215332)","(-2.5500001907348633, 60.900001525878906, 14.277999877929688)","(34.20000076293945, 36.30000305175781, 51.78799819946289)","(2.700000047683716, 32.55000305175781, 29.03999900817871)"
2305,2023-02-12 14:23:20.340648,"(0.30000001192092896, 19.80000114440918, 22.506000518798828)","(-13.950000762939453, 43.80000305175781, 43.801998138427734)","(16.05000114440918, 13.65000057220459, 27.104000091552734)","(-4.200000286102295, 18.75, 22.74799919128418)","(-6.750000476837158, 40.35000228881836, 21.538000106811523)","(25.80000114440918, 36.0, 53.965999603271484)","(27.000001907348633, 64.05000305175781, 55.902000427246094)","(40.650001525878906, 93.0, 73.32599639892578)","(8.850000381469727, 63.900001525878906, 31.70199966430664)","(-1.0500000715255737, 60.000003814697266, 14.76200008392334)","(33.75, 36.150001525878906, 49.61000061035156)","(3.750000238418579, 33.0, 26.86199951171875)"
2306,2023-02-12 14:23:20.342235,"(1.5, 19.650001525878906, 22.02199935913086)","(-14.100000381469727, 43.20000076293945, 44.2859992980957)","(16.650001525878906, 13.800000190734863, 29.766000747680664)","(-3.750000238418579, 18.450000762939453, 23.4739990234375)","(-6.450000286102295, 40.650001525878906, 23.23200035095215)","(25.650001525878906, 36.60000228881836, 56.38600158691406)","(28.80000114440918, 64.80000305175781, 54.45000076293945)","(41.400001525878906, 94.20000457763672, 75.0199966430664)","(9.300000190734863, 63.000003814697266, 30.492000579833984)","(-1.8000000715255737, 59.85000228881836, 15.48799991607666)","(32.400001525878906, 37.5, 50.81999969482422)","(2.8500001430511475, 32.85000228881836, 28.07200050354004)"
2307,2023-02-12 14:23:20.385361,"(1.9500000476837158, 19.200000762939453, 22.989999771118164)","(-14.850000381469727, 44.25, 44.77000045776367)","(15.750000953674316, 14.250000953674316, 30.25)","(-6.150000095367432, 16.5, 23.95800018310547)","(-5.550000190734863, 41.25, 21.780000686645508)","(25.200000762939453, 35.55000305175781, 54.933998107910156)","(27.450000762939453, 63.000003814697266, 54.933998107910156)","(41.85000228881836, 95.25, 74.77799987792969)","(10.65000057220459, 62.85000228881836, 29.52400016784668)","(0.15000000596046448, 60.900001525878906, 15.003999710083008)","(32.85000228881836, 36.75, 51.0620002746582)","(3.450000047683716, 31.500001907348633, 27.58799934387207)"
2308,2023-02-12 14:23:20.386732,"(1.2000000476837158, 17.700000762939453, 21.780000686645508)","(-15.90000057220459, 43.5, 46.22200012207031)","(13.500000953674316, 14.850000381469727, 25.40999984741211)","(-2.700000047683716, 19.5, 25.652000427246094)","(-6.0, 42.0, 24.441999435424805)","(26.100000381469727, 36.45000076293945, 53.481998443603516)","(28.05000114440918, 63.750003814697266, 54.20800018310547)","(39.900001525878906, 94.20000457763672, 75.0199966430664)","(9.0, 64.80000305175781, 28.79800033569336)","(-0.75, 61.05000305175781, 14.277999877929688)","(32.85000228881836, 36.60000228881836, 51.30400085449219)","(3.9000000953674316, 32.85000228881836, 26.378000259399414)"
2309,2023-02-12 14:23:20.430319,"(1.350000023841858, 18.450000762939453, 20.812000274658203)","(-13.800000190734863, 41.55000305175781, 43.560001373291016)","(16.200000762939453, 13.350000381469727, 25.167999267578125)","(-4.200000286102295, 17.100000381469727, 21.538000106811523)","(-7.050000190734863, 41.55000305175781, 22.989999771118164)","(25.650001525878906, 35.70000076293945, 56.14400100708008)","(28.80000114440918, 64.05000305175781, 53.23999786376953)","(40.650001525878906, 93.75, 73.80999755859375)","(10.5, 62.70000076293945, 29.766000747680664)","(-2.1000001430511475, 60.750003814697266, 14.519999504089355)","(32.400001525878906, 36.900001525878906, 50.33599853515625)","(3.750000238418579, 32.70000076293945, 26.619998931884766)"
2310,2023-02-12 14:23:20.432331,"(1.2000000476837158, 18.30000114440918, 20.327999114990234)","(-13.350000381469727, 42.30000305175781, 47.43199920654297)","(13.950000762939453, 16.05000114440918, 25.893999099731445)","(-3.3000001907348633, 18.0, 22.74799919128418)","(-4.650000095367432, 42.0, 22.989999771118164)","(26.55000114440918, 35.400001525878906, 55.65999984741211)","(28.80000114440918, 64.20000457763672, 53.23999786376953)","(41.10000228881836, 96.30000305175781, 72.11599731445312)","(9.300000190734863, 63.60000228881836, 28.79800033569336)","(-0.75, 59.85000228881836, 14.03600025177002)","(33.30000305175781, 36.30000305175781, 52.029998779296875)","(4.650000095367432, 31.200000762939453, 26.378000259399414)"
2311,2023-02-12 14:23:20.475468,"(1.0500000715255737, 20.400001525878906, 21.538000106811523)","(-12.750000953674316, 42.45000076293945, 43.801998138427734)","(14.250000953674316, 12.450000762939453, 26.86199951171875)","(-4.350000381469727, 16.950000762939453, 23.95800018310547)","(-5.400000095367432, 41.400001525878906, 22.02199935913086)","(27.000001907348633, 35.25, 54.20800018310547)","(28.500001907348633, 64.6500015258789, 52.75600051879883)","(40.95000076293945, 93.75, 75.26200103759766)","(9.600000381469727, 62.55000305175781, 31.218000411987305)","(-1.5, 60.900001525878906, 14.03600025177002)","(33.30000305175781, 36.75, 51.54600143432617)","(4.200000286102295, 30.900001525878906, 26.378000259399414)"
2312,2023-02-12 14:23:20.520296,"(1.5, 18.900001525878906, 21.538000106811523)","(-14.850000381469727, 43.5, 43.07600021362305)","(16.5, 15.000000953674316, 27.34600067138672)","(-2.1000001430511475, 18.75, 22.263999938964844)","(-6.0, 42.150001525878906, 21.053998947143555)","(26.700000762939453, 34.95000076293945, 54.20800018310547)","(28.650001525878906, 64.5, 52.513999938964844)","(42.0, 95.55000305175781, 73.80999755859375)","(9.600000381469727, 61.650001525878906, 29.766000747680664)","(-0.30000001192092896, 60.60000228881836, 13.793999671936035)","(33.60000228881836, 37.35000228881836, 50.33599853515625)","(4.200000286102295, 32.400001525878906, 25.40999984741211)"
2313,2023-02-12 14:23:20.521804,"(2.8500001430511475, 18.150001525878906, 21.29599952697754)","(-15.15000057220459, 44.400001525878906, 43.31800079345703)","(16.05000114440918, 14.550000190734863, 25.652000427246094)","(-4.800000190734863, 16.5, 21.538000106811523)","(-6.600000381469727, 42.45000076293945, 22.263999938964844)","(26.55000114440918, 35.25, 54.933998107910156)","(27.600000381469727, 64.6500015258789, 54.933998107910156)","(43.20000076293945, 94.95000457763672, 75.98799896240234)","(9.450000762939453, 65.25, 27.58799934387207)","(-1.5, 61.35000228881836, 13.309999465942383)","(32.55000305175781, 36.45000076293945, 49.61000061035156)","(3.9000000953674316, 32.10000228881836, 26.86199951171875)"
2314,2023-02-12 14:23:20.565259,"(2.25, 18.450000762939453, 22.02199935913086)","(-12.600000381469727, 42.150001525878906, 43.560001373291016)","(17.55000114440918, 12.750000953674316, 27.34600067138672)","(-2.8500001430511475, 19.200000762939453, 22.506000518798828)","(-5.100000381469727, 42.150001525878906, 20.327999114990234)","(25.500001907348633, 35.25, 54.45000076293945)","(28.650001525878906, 64.20000457763672, 52.513999938964844)","(42.0, 95.25, 73.56800079345703)","(11.40000057220459, 61.80000305175781, 28.31399917602539)","(-1.0500000715255737, 60.900001525878906, 14.519999504089355)","(34.80000305175781, 37.5, 51.0620002746582)","(5.550000190734863, 32.55000305175781, 26.619998931884766)"
2315,2023-02-12 14:23:20.567223,"(2.1000001430511475, 18.150001525878906, 22.02199935913086)","(-12.90000057220459, 42.75, 42.59199905395508)","(15.90000057220459, 13.350000381469727, 25.40999984741211)","(-4.5, 19.5, 24.926000595092773)","(-5.700000286102295, 41.85000228881836, 21.780000686645508)","(26.700000762939453, 34.650001525878906, 53.23999786376953)","(28.650001525878906, 65.4000015258789, 55.417999267578125)","(42.75, 94.5, 73.56800079345703)","(11.100000381469727, 62.55000305175781, 30.007999420166016)","(0.45000001788139343, 61.35000228881836, 14.03600025177002)","(34.05000305175781, 36.900001525878906, 51.54600143432617)","(4.800000190734863, 31.650001525878906, 26.619998931884766)"
2316,2023-02-12 14:23:20.655516,"(1.0500000715255737, 18.900001525878906, 19.8439998626709)","(-13.200000762939453, 43.05000305175781, 41.86600112915039)","(17.55000114440918, 15.000000953674316, 23.95800018310547)","(-3.3000001907348633, 16.650001525878906, 21.780000686645508)","(-5.100000381469727, 42.150001525878906, 22.74799919128418)","(25.350000381469727, 36.150001525878906, 53.481998443603516)","(28.350000381469727, 63.900001525878906, 56.14400100708008)","(42.30000305175781, 94.5, 74.052001953125)","(8.550000190734863, 63.000003814697266, 30.007999420166016)","(0.75, 61.20000076293945, 14.277999877929688)","(33.60000228881836, 36.45000076293945, 50.093997955322266)","(5.400000095367432, 33.30000305175781, 26.619998931884766)"
2317,2023-02-12 14:23:20.656869,"(1.350000023841858, 20.850000381469727, 21.538000106811523)","(-13.800000190734863, 42.45000076293945, 43.801998138427734)","(17.25, 14.100000381469727, 25.652000427246094)","(-4.050000190734863, 18.600000381469727, 22.02199935913086)","(-5.100000381469727, 43.35000228881836, 18.875999450683594)","(25.650001525878906, 35.400001525878906, 54.20800018310547)","(28.950000762939453, 64.95000457763672, 53.481998443603516)","(43.5, 95.70000457763672, 75.50399780273438)","(10.950000762939453, 65.25, 32.18600082397461)","(-1.0500000715255737, 61.05000305175781, 14.03600025177002)","(33.0, 36.60000228881836, 51.54600143432617)","(4.950000286102295, 32.25, 25.652000427246094)"
2318,2023-02-12 14:23:20.658427,"(1.5, 18.30000114440918, 20.56999969482422)","(-13.500000953674316, 42.150001525878906, 42.59199905395508)","(16.200000762939453, 14.100000381469727, 25.893999099731445)","(-4.200000286102295, 17.850000381469727, 22.506000518798828)","(-5.400000095367432, 41.25, 20.812000274658203)","(27.450000762939453, 34.650001525878906, 54.20800018310547)","(28.950000762939453, 64.35000610351562, 54.69200134277344)","(44.55000305175781, 96.60000610351562, 75.0199966430664)","(10.350000381469727, 64.80000305175781, 30.25)","(0.6000000238418579, 61.35000228881836, 13.552000045776367)","(36.30000305175781, 37.05000305175781, 51.78799819946289)","(4.800000190734863, 32.10000228881836, 25.652000427246094)"
2319,2023-02-12 14:23:20.660030,"(1.9500000476837158, 19.80000114440918, 21.29599952697754)","(-11.700000762939453, 43.05000305175781, 42.349998474121094)","(15.000000953674316, 15.450000762939453, 28.07200050354004)","(-2.25, 18.0, 24.926000595092773)","(-5.550000190734863, 41.85000228881836, 21.053998947143555)","(26.700000762939453, 34.80000305175781, 55.17599868774414)","(27.900001525878906, 64.80000305175781, 52.99800109863281)","(41.85000228881836, 94.6500015258789, 71.8740005493164)","(11.100000381469727, 64.35000610351562, 30.97599983215332)","(-0.75, 60.000003814697266, 13.552000045776367)","(34.5, 36.45000076293945, 53.481998443603516)","(5.100000381469727, 33.75, 27.34600067138672)"
2320,2023-02-12 14:23:20.700727,"(2.1000001430511475, 19.350000381469727, 21.053998947143555)","(-12.90000057220459, 41.10000228881836, 45.25400161743164)","(16.200000762939453, 14.100000381469727, 24.926000595092773)","(-2.5500001907348633, 18.450000762939453, 21.053998947143555)","(-4.650000095367432, 40.20000076293945, 20.086000442504883)","(25.950000762939453, 34.80000305175781, 52.99800109863281)","(28.500001907348633, 64.95000457763672, 54.69200134277344)","(43.5, 95.55000305175781, 74.052001953125)","(11.550000190734863, 62.55000305175781, 28.31399917602539)","(-0.45000001788139343, 61.500003814697266, 14.03600025177002)","(33.30000305175781, 36.30000305175781, 50.81999969482422)","(6.0, 32.55000305175781, 24.68400001525879)"
2321,2023-02-12 14:23:20.745604,"(1.350000023841858, 19.05000114440918, 21.538000106811523)","(-13.350000381469727, 43.95000076293945, 45.012001037597656)","(15.750000953674316, 13.950000762939453, 27.58799934387207)","(-4.050000190734863, 18.450000762939453, 22.02199935913086)","(-4.200000286102295, 41.70000076293945, 21.538000106811523)","(27.000001907348633, 33.30000305175781, 52.27199935913086)","(28.650001525878906, 64.20000457763672, 52.99800109863281)","(42.900001525878906, 95.55000305175781, 71.8740005493164)","(9.450000762939453, 63.150001525878906, 29.03999900817871)","(0.15000000596046448, 60.30000305175781, 13.793999671936035)","(35.70000076293945, 36.900001525878906, 51.0620002746582)","(5.850000381469727, 33.60000228881836, 27.34600067138672)"
2322,2023-02-12 14:23:20.790330,"(2.25, 18.0, 21.538000106811523)","(-13.950000762939453, 43.95000076293945, 44.52799987792969)","(16.350000381469727, 13.950000762939453, 26.619998931884766)","(-3.6000001430511475, 15.450000762939453, 23.4739990234375)","(-3.9000000953674316, 41.25, 20.56999969482422)","(26.850000381469727, 35.10000228881836, 54.69200134277344)","(28.950000762939453, 65.10000610351562, 55.417999267578125)","(42.75, 93.9000015258789, 73.80999755859375)","(10.65000057220459, 65.25, 29.52400016784668)","(0.0, 61.20000076293945, 13.552000045776367)","(35.85000228881836, 36.60000228881836, 51.78799819946289)","(5.400000095367432, 33.60000228881836, 24.441999435424805)"
2323,2023-02-12 14:23:20.791645,"(1.2000000476837158, 18.75, 21.29599952697754)","(-14.250000953674316, 42.30000305175781, 44.77000045776367)","(18.0, 13.200000762939453, 25.167999267578125)","(-2.4000000953674316, 18.150001525878906, 23.23200035095215)","(-4.800000190734863, 40.95000076293945, 22.02199935913086)","(25.950000762939453, 33.900001525878906, 52.513999938964844)","(27.600000381469727, 64.6500015258789, 53.965999603271484)","(41.25, 95.25, 74.29399871826172)","(10.800000190734863, 64.6500015258789, 28.79800033569336)","(0.75, 60.900001525878906, 14.03600025177002)","(33.75, 36.30000305175781, 52.029998779296875)","(4.800000190734863, 32.70000076293945, 27.58799934387207)"
2324,2023-02-12 14:23:20.793364,"(3.6000001430511475, 17.850000381469727, 19.601999282836914)","(-13.950000762939453, 43.650001525878906, 44.77000045776367)","(16.200000762939453, 13.050000190734863, 26.378000259399414)","(-3.450000047683716, 17.400001525878906, 21.780000686645508)","(-6.0, 40.20000076293945, 21.538000106811523)","(25.350000381469727, 34.05000305175781, 54.20800018310547)","(28.950000762939453, 63.750003814697266, 52.27199935913086)","(41.85000228881836, 95.85000610351562, 73.08399963378906)","(12.300000190734863, 63.750003814697266, 29.03999900817871)","(1.6500000953674316, 61.95000076293945, 15.003999710083008)","(33.45000076293945, 37.20000076293945, 48.641998291015625)","(3.750000238418579, 32.10000228881836, 26.13599967956543)"
