,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10,Sensor 11,Sensor 12
384,2023-02-12 17:10:21.442533,"(-21.150001525878906, 20.700000762939453, 5.323999881744385)","(9.300000190734863, 66.0, 85.66799926757812)","(35.25, 38.55000305175781, 67.03399658203125)","(19.200000762939453, 38.70000076293945, 60.5)","(14.100000381469727, 54.750003814697266, 54.45000076293945)","(24.750001907348633, 36.45000076293945, 62.194000244140625)","(19.5, 63.150001525878906, 60.742000579833984)","(31.200000762939453, 94.95000457763672, 77.44000244140625)","(31.200000762939453, 79.05000305175781, 78.40799713134766)","(-31.950000762939453, 46.5, 6.533999919891357)","(29.250001907348633, 35.85000228881836, 57.11199951171875)","(-1.2000000476837158, 31.350000381469727, 37.5099983215332)"
385,2023-02-12 17:10:21.484147,"(-20.700000762939453, 20.700000762939453, 7.74399995803833)","(11.700000762939453, 66.30000305175781, 81.31199645996094)","(39.45000076293945, 41.70000076293945, 67.76000213623047)","(16.650001525878906, 42.0, 61.709999084472656)","(16.05000114440918, 57.150001525878906, 57.354000091552734)","(27.150001525878906, 39.150001525878906, 61.709999084472656)","(22.05000114440918, 63.150001525878906, 58.56399917602539)","(33.900001525878906, 93.9000015258789, 76.71399688720703)","(32.400001525878906, 81.45000457763672, 77.44000244140625)","(-29.100000381469727, 47.25, 12.342000007629395)","(25.950000762939453, 40.05000305175781, 60.742000579833984)","(-0.45000001788139343, 34.80000305175781, 38.720001220703125)"
386,2023-02-12 17:10:21.485670,"(-15.450000762939453, 26.400001525878906, 7.259999752044678)","(15.300000190734863, 67.95000457763672, 85.4260025024414)","(42.150001525878906, 48.150001525878906, 67.76000213623047)","(23.700000762939453, 46.05000305175781, 60.98400115966797)","(21.75, 58.650001525878906, 53.481998443603516)","(30.900001525878906, 42.30000305175781, 60.01599884033203)","(26.700000762939453, 65.25, 57.354000091552734)","(38.55000305175781, 96.75000762939453, 76.47200012207031)","(36.60000228881836, 84.30000305175781, 80.34400177001953)","(-23.25, 50.85000228881836, 9.680000305175781)","(35.85000228881836, 39.45000076293945, 60.98400115966797)","(6.0, 37.95000076293945, 37.75199890136719)"
387,2023-02-12 17:10:21.487189,"(-12.15000057220459, 27.900001525878906, 7.01800012588501)","(18.30000114440918, 70.05000305175781, 84.21599578857422)","(43.650001525878906, 46.650001525878906, 68.97000122070312)","(24.150001525878906, 46.80000305175781, 63.88800048828125)","(22.950000762939453, 61.20000076293945, 55.902000427246094)","(31.950000762939453, 42.30000305175781, 63.1619987487793)","(30.000001907348633, 67.95000457763672, 56.62799835205078)","(42.150001525878906, 97.95000457763672, 77.44000244140625)","(37.20000076293945, 85.05000305175781, 75.50399780273438)","(-19.950000762939453, 51.30000305175781, 7.986000061035156)","(37.5, 42.0, 61.95199966430664)","(8.700000762939453, 38.10000228881836, 35.81599807739258)"
388,2023-02-12 17:10:21.574550,"(-8.40000057220459, 28.05000114440918, 8.227999687194824)","(25.80000114440918, 69.30000305175781, 83.24800109863281)","(49.650001525878906, 44.85000228881836, 64.37200164794922)","(27.600000381469727, 49.20000076293945, 58.56399917602539)","(24.30000114440918, 59.55000305175781, 57.354000091552734)","(33.60000228881836, 42.75, 66.55000305175781)","(32.85000228881836, 67.80000305175781, 60.257999420166016)","(45.60000228881836, 99.60000610351562, 75.98799896240234)","(41.400001525878906, 85.6500015258789, 77.68199920654297)","(-16.350000381469727, 50.85000228881836, 6.776000022888184)","(39.150001525878906, 41.70000076293945, 60.5)","(11.700000762939453, 38.10000228881836, 37.0260009765625)"
389,2023-02-12 17:10:21.575830,"(-7.950000286102295, 30.600000381469727, 6.291999816894531)","(25.650001525878906, 69.9000015258789, 84.69999694824219)","(48.0, 44.70000076293945, 63.645999908447266)","(28.350000381469727, 46.650001525878906, 60.01599884033203)","(26.850000381469727, 58.95000076293945, 51.78799819946289)","(39.45000076293945, 44.55000305175781, 57.11199951171875)","(32.400001525878906, 68.85000610351562, 60.98400115966797)","(46.20000076293945, 97.6500015258789, 75.98799896240234)","(44.70000076293945, 84.45000457763672, 78.40799713134766)","(-14.700000762939453, 53.400001525878906, 3.388000011444092)","(44.85000228881836, 41.400001525878906, 58.805999755859375)","(14.700000762939453, 39.45000076293945, 36.05799865722656)"
390,2023-02-12 17:10:21.577989,"(-4.050000190734863, 30.450000762939453, 7.74399995803833)","(25.05000114440918, 71.70000457763672, 82.52200317382812)","(50.70000076293945, 46.5, 65.8239974975586)","(30.750001907348633, 48.150001525878906, 59.77399826049805)","(26.850000381469727, 63.150001525878906, 54.933998107910156)","(40.95000076293945, 43.5, 60.98400115966797)","(37.80000305175781, 66.30000305175781, 55.902000427246094)","(47.70000076293945, 99.1500015258789, 79.3759994506836)","(46.20000076293945, 85.35000610351562, 76.95600128173828)","(-9.75, 53.250003814697266, 6.533999919891357)","(40.20000076293945, 41.25, 62.194000244140625)","(16.650001525878906, 40.05000305175781, 35.332000732421875)"
391,2023-02-12 17:10:21.619287,"(-2.4000000953674316, 31.650001525878906, 7.501999855041504)","(29.100000381469727, 75.1500015258789, 78.89199829101562)","(54.30000305175781, 49.80000305175781, 66.30799865722656)","(32.70000076293945, 48.45000076293945, 64.12999725341797)","(27.900001525878906, 60.900001525878906, 55.417999267578125)","(42.45000076293945, 45.900001525878906, 59.77399826049805)","(36.75, 69.60000610351562, 57.59600067138672)","(48.750003814697266, 98.25000762939453, 75.0199966430664)","(47.85000228881836, 84.1500015258789, 78.16600036621094)","(-7.200000286102295, 51.750003814697266, 6.291999816894531)","(43.650001525878906, 43.95000076293945, 60.257999420166016)","(19.05000114440918, 38.70000076293945, 35.57400131225586)"
392,2023-02-12 17:10:21.622577,"(2.5500001907348633, 28.950000762939453, 6.291999816894531)","(28.350000381469727, 72.0, 81.31199645996094)","(54.150001525878906, 46.80000305175781, 62.43600082397461)","(38.400001525878906, 47.70000076293945, 59.53200149536133)","(31.80000114440918, 59.10000228881836, 52.029998779296875)","(44.55000305175781, 45.150001525878906, 60.98400115966797)","(40.20000076293945, 68.55000305175781, 58.321998596191406)","(53.70000076293945, 96.9000015258789, 76.2300033569336)","(50.55000305175781, 83.25, 76.2300033569336)","(-2.25, 52.05000305175781, 4.5980000495910645)","(46.20000076293945, 39.75, 54.45000076293945)","(22.650001525878906, 37.5, 37.75199890136719)"
393,2023-02-12 17:10:21.624363,"(4.950000286102295, 30.900001525878906, 7.74399995803833)","(32.25, 70.80000305175781, 81.31199645996094)","(59.400001525878906, 47.10000228881836, 64.85600280761719)","(39.0, 48.30000305175781, 62.678001403808594)","(33.0, 60.900001525878906, 55.902000427246094)","(46.5, 45.0, 60.742000579833984)","(43.20000076293945, 66.75, 58.56399917602539)","(53.400001525878906, 98.10000610351562, 75.0199966430664)","(51.45000076293945, 85.5, 77.44000244140625)","(-4.200000286102295, 50.85000228881836, 9.92199993133545)","(48.750003814697266, 39.150001525878906, 58.805999755859375)","(22.950000762939453, 39.150001525878906, 34.847999572753906)"
394,2023-02-12 17:10:21.675930,"(7.800000190734863, 26.700000762939453, 6.050000190734863)","(35.400001525878906, 73.05000305175781, 82.03800201416016)","(57.000003814697266, 48.30000305175781, 70.90599822998047)","(41.10000228881836, 49.35000228881836, 58.805999755859375)","(34.20000076293945, 58.650001525878906, 55.65999984741211)","(44.70000076293945, 43.80000305175781, 61.46799850463867)","(42.60000228881836, 65.70000457763672, 60.742000579833984)","(56.55000305175781, 97.95000457763672, 75.50399780273438)","(53.70000076293945, 85.6500015258789, 78.6500015258789)","(0.30000001192092896, 52.05000305175781, 5.808000087738037)","(47.70000076293945, 41.400001525878906, 59.77399826049805)","(24.30000114440918, 37.35000228881836, 34.847999572753906)"
395,2023-02-12 17:10:21.676354,"(6.150000095367432, 28.500001907348633, 7.259999752044678)","(32.400001525878906, 73.80000305175781, 77.68199920654297)","(62.85000228881836, 44.55000305175781, 69.4540023803711)","(43.35000228881836, 46.05000305175781, 60.01599884033203)","(35.85000228881836, 62.55000305175781, 56.14400100708008)","(47.85000228881836, 46.95000076293945, 60.98400115966797)","(43.80000305175781, 67.95000457763672, 58.805999755859375)","(55.20000076293945, 97.50000762939453, 75.74600219726562)","(54.750003814697266, 83.10000610351562, 78.16600036621094)","(0.30000001192092896, 49.95000076293945, 3.388000011444092)","(50.10000228881836, 43.20000076293945, 56.62799835205078)","(27.000001907348633, 39.0, 32.9119987487793)"
396,2023-02-12 17:10:21.709411,"(7.500000476837158, 28.05000114440918, 7.01800012588501)","(36.45000076293945, 72.0, 79.13400268554688)","(58.500003814697266, 47.10000228881836, 63.88800048828125)","(40.650001525878906, 47.400001525878906, 60.5)","(37.80000305175781, 59.70000076293945, 53.965999603271484)","(50.10000228881836, 44.10000228881836, 60.01599884033203)","(45.75, 64.80000305175781, 60.01599884033203)","(57.45000076293945, 96.1500015258789, 77.44000244140625)","(53.10000228881836, 83.4000015258789, 76.95600128173828)","(1.6500000953674316, 51.000003814697266, 3.871999979019165)","(53.85000228881836, 39.0, 61.46799850463867)","(26.100000381469727, 37.35000228881836, 36.54199981689453)"
397,2023-02-12 17:10:21.710819,"(8.100000381469727, 31.950000762939453, 7.501999855041504)","(36.900001525878906, 70.05000305175781, 84.69999694824219)","(60.60000228881836, 46.95000076293945, 69.93799591064453)","(40.650001525878906, 49.500003814697266, 63.1619987487793)","(38.55000305175781, 58.500003814697266, 57.354000091552734)","(49.95000076293945, 43.35000228881836, 60.01599884033203)","(44.55000305175781, 65.25, 58.321998596191406)","(58.20000076293945, 94.6500015258789, 77.44000244140625)","(55.35000228881836, 84.45000457763672, 78.40799713134766)","(0.6000000238418579, 50.400001525878906, 6.291999816894531)","(52.35000228881836, 40.95000076293945, 58.56399917602539)","(27.750001907348633, 37.20000076293945, 37.268001556396484)"
398,2023-02-12 17:10:21.754552,"(9.15000057220459, 28.500001907348633, 7.986000061035156)","(39.900001525878906, 70.95000457763672, 82.03800201416016)","(59.55000305175781, 47.400001525878906, 68.97000122070312)","(43.20000076293945, 47.85000228881836, 66.06600189208984)","(37.95000076293945, 60.000003814697266, 54.69200134277344)","(48.45000076293945, 44.85000228881836, 60.5)","(44.55000305175781, 67.05000305175781, 59.290000915527344)","(58.95000076293945, 96.60000610351562, 78.40799713134766)","(55.650001525878906, 84.1500015258789, 77.92399597167969)","(1.350000023841858, 48.30000305175781, 7.501999855041504)","(53.10000228881836, 42.75, 55.65999984741211)","(28.05000114440918, 38.10000228881836, 40.172000885009766)"
399,2023-02-12 17:10:21.755938,"(10.350000381469727, 28.650001525878906, 8.227999687194824)","(34.95000076293945, 71.4000015258789, 84.21599578857422)","(60.30000305175781, 48.150001525878906, 64.85600280761719)","(43.650001525878906, 44.400001525878906, 63.88800048828125)","(38.85000228881836, 60.150001525878906, 60.98400115966797)","(52.35000228881836, 41.85000228881836, 66.30799865722656)","(45.60000228881836, 64.95000457763672, 59.290000915527344)","(58.500003814697266, 96.30000305175781, 77.68199920654297)","(57.45000076293945, 83.4000015258789, 79.86000061035156)","(2.700000047683716, 49.95000076293945, 8.953999519348145)","(52.35000228881836, 43.05000305175781, 59.04800033569336)","(28.80000114440918, 35.55000305175781, 38.720001220703125)"
400,2023-02-12 17:10:21.844992,"(10.65000057220459, 28.05000114440918, 7.74399995803833)","(39.900001525878906, 69.9000015258789, 84.45800018310547)","(59.250003814697266, 45.0, 68.48600006103516)","(42.60000228881836, 45.75, 63.645999908447266)","(39.150001525878906, 57.750003814697266, 60.5)","(48.900001525878906, 42.150001525878906, 64.85600280761719)","(45.150001525878906, 67.5, 58.56399917602539)","(57.60000228881836, 96.1500015258789, 80.10199737548828)","(56.250003814697266, 82.5, 78.89199829101562)","(5.25, 50.70000076293945, 11.857999801635742)","(52.80000305175781, 41.400001525878906, 59.53200149536133)","(28.500001907348633, 36.75, 38.961997985839844)"
401,2023-02-12 17:10:21.846509,"(8.100000381469727, 28.200000762939453, 8.953999519348145)","(38.400001525878906, 70.35000610351562, 82.27999877929688)","(62.10000228881836, 43.05000305175781, 74.29399871826172)","(44.85000228881836, 48.0, 66.79199981689453)","(39.75, 57.60000228881836, 57.354000091552734)","(49.05000305175781, 42.150001525878906, 62.194000244140625)","(47.10000228881836, 67.6500015258789, 62.43600082397461)","(57.60000228881836, 96.45000457763672, 80.34400177001953)","(53.55000305175781, 84.0, 80.8280029296875)","(4.200000286102295, 52.500003814697266, 10.890000343322754)","(54.30000305175781, 41.10000228881836, 61.46799850463867)","(27.750001907348633, 37.650001525878906, 40.172000885009766)"
402,2023-02-12 17:10:21.848047,"(7.950000286102295, 31.350000381469727, 9.196000099182129)","(34.95000076293945, 72.9000015258789, 83.9739990234375)","(59.400001525878906, 46.05000305175781, 71.38999938964844)","(40.80000305175781, 48.60000228881836, 62.678001403808594)","(37.650001525878906, 62.10000228881836, 54.69200134277344)","(50.70000076293945, 43.5, 68.00199890136719)","(47.55000305175781, 65.85000610351562, 60.01599884033203)","(58.05000305175781, 96.60000610351562, 78.16600036621094)","(55.80000305175781, 85.05000305175781, 80.34400177001953)","(2.4000000953674316, 50.85000228881836, 12.100000381469727)","(52.500003814697266, 40.35000228881836, 59.04800033569336)","(28.80000114440918, 37.35000228881836, 39.93000030517578)"
403,2023-02-12 17:10:21.849689,"(10.5, 27.000001907348633, 8.711999893188477)","(36.150001525878906, 68.4000015258789, 83.00599670410156)","(61.05000305175781, 47.25, 73.32599639892578)","(43.95000076293945, 49.500003814697266, 62.678001403808594)","(38.85000228881836, 61.95000076293945, 59.04800033569336)","(50.70000076293945, 41.400001525878906, 66.30799865722656)","(47.10000228881836, 64.5, 63.1619987487793)","(56.70000076293945, 97.80000305175781, 81.06999969482422)","(54.150001525878906, 84.9000015258789, 78.89199829101562)","(0.30000001192092896, 49.35000228881836, 9.680000305175781)","(50.85000228881836, 40.35000228881836, 60.98400115966797)","(28.05000114440918, 39.30000305175781, 39.93000030517578)"
404,2023-02-12 17:10:21.889012,"(7.200000286102295, 27.450000762939453, 7.74399995803833)","(36.30000305175781, 72.30000305175781, 86.63600158691406)","(58.650001525878906, 48.60000228881836, 70.18000030517578)","(40.95000076293945, 49.650001525878906, 66.30799865722656)","(37.05000305175781, 64.20000457763672, 57.11199951171875)","(47.55000305175781, 42.60000228881836, 60.98400115966797)","(44.85000228881836, 66.1500015258789, 61.709999084472656)","(56.400001525878906, 96.75000762939453, 78.6500015258789)","(55.20000076293945, 85.35000610351562, 81.06999969482422)","(-0.45000001788139343, 49.05000305175781, 11.616000175476074)","(51.900001525878906, 42.900001525878906, 59.04800033569336)","(25.650001525878906, 40.05000305175781, 38.47800064086914)"
405,2023-02-12 17:10:21.890631,"(6.900000095367432, 29.250001907348633, 7.74399995803833)","(34.35000228881836, 71.10000610351562, 86.87799835205078)","(60.000003814697266, 51.000003814697266, 70.18000030517578)","(43.5, 49.650001525878906, 56.14400100708008)","(35.25, 62.85000228881836, 55.65999984741211)","(47.25, 44.85000228881836, 64.37200164794922)","(43.05000305175781, 69.0, 62.43600082397461)","(54.750003814697266, 98.25000762939453, 77.92399597167969)","(53.10000228881836, 85.95000457763672, 78.89199829101562)","(-1.6500000953674316, 52.35000228881836, 8.470000267028809)","(49.95000076293945, 43.35000228881836, 63.88800048828125)","(24.750001907348633, 41.25, 40.89799880981445)"
406,2023-02-12 17:10:21.934189,"(4.650000095367432, 27.150001525878906, 7.01800012588501)","(32.85000228881836, 69.1500015258789, 79.13400268554688)","(56.70000076293945, 49.35000228881836, 65.58200073242188)","(38.25, 50.400001525878906, 61.46799850463867)","(35.25, 59.85000228881836, 54.69200134277344)","(47.85000228881836, 43.650001525878906, 63.645999908447266)","(43.35000228881836, 69.60000610351562, 60.98400115966797)","(53.85000228881836, 96.75000762939453, 78.16600036621094)","(50.70000076293945, 85.95000457763672, 78.6500015258789)","(-3.9000000953674316, 52.80000305175781, 6.533999919891357)","(47.55000305175781, 41.10000228881836, 59.77399826049805)","(23.700000762939453, 39.30000305175781, 36.05799865722656)"
